Borough,Block,Lot,"Tax Class Code","Building Class","Community Board","Council District",number,name,zip,"Water Debt Only","Sold in Regular / Subsequent Sale","Trust Destination"
3,6996,105,4,G2,313,47,1521,NEPTUNE AVENUE,11224,NO,Subsequent,2016-A
3,6996,106,4,G2,313,47,1523,NEPTUNE AVENUE,11224,NO,Subsequent,2016-A
3,6997,105,1,B3,313,47,1411,NEPTUNE AVENUE,11224,YES,Subsequent,2016-A
3,6997,106,1,S2,313,47,1413,NEPTUNE AVENUE,11224,YES,Subsequent,2016-A
3,6997,107,1,S2,313,47,1415,NEPTUNE AVENUE,11224,YES,Subsequent,2016-A
3,7000,23,1,B2,313,47,3726,LYME AVENUE,11224,YES,Subsequent,2016-A
3,7004,26,2,C2,313,47,2846,WEST 36 STREET,11224,NO,Subsequent,2016-A
3,7004,60,4,G2,313,47,2859,WEST 37 STREET,11224,NO,Regular,2016-A
3,7014,51,1,S2,313,47,2423,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7019,1,1,S1,313,47,2803,WEST 20 STREET,11224,YES,Subsequent,2016-A
3,7019,25,2,C3,313,47,2836,WEST 19 STREET,11224,NO,Subsequent,2016-A
3,7019,28,1,C0,313,47,2848,WEST 19 STREET,11224,NO,Subsequent,2016-A
3,7019,86,1,B1,313,47,2811,WEST 20 STREET,11224,YES,Regular,2016-A
3,7021,45,2,S3,313,47,1607,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7021,60,2,C2,313,47,2869,WEST 17 STREET,11224,NO,Subsequent,2016-A
3,7035,2,1,A1,313,47,4830,BEACH 48 STREET,11224,NO,Subsequent,2016-A
3,7036,13,1,B1,313,47,4716,BEACH 47 STREET,11224,NO,Regular,2016-A
3,7051,54,4,K1,313,47,2919,SURF AVENUE,11224,NO,Subsequent,2016-A
3,7052,10,2,S4,313,47,2806,MERMAID AVENUE,11224,NO,Subsequent,2016-A
3,7061,4,2,C7,313,47,1720,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7062,7,2,C7,313,47,1614,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7062,9,2,C7,313,47,1610,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7062,10,2,C7,313,47,1608,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7063,2,2,C7,313,47,1528,MERMAID AVENUE,11224,YES,Subsequent,2016-A
3,7076,60,1,A9,311,47,1921,WEST 13 STREET,11223,NO,Subsequent,2016-A
3,7091,48,4,K2,315,47,2306,CONEY ISLAND AVENUE,11223,NO,Regular,2016-A
3,7094,37,1,B1,311,47,2070,WEST 11 STREET,11223,NO,Regular,2016-A
3,7104,263,4,G7,315,47,329,AVENUE U,11223,NO,Regular,2016-A
3,7104,270,4,K1,315,47,311,AVENUE U,11223,NO,Subsequent,2016-A
3,7104,525,1,B2,315,47,2043,EAST 1 STREET,11223,YES,Regular,2016-A
3,7109,23,1,C0,315,47,2098,EAST 7 STREET,11223,YES,Regular,2016-A
3,7125,63,4,G2,315,47,2307,MC DONALD AVENUE,11223,YES,Regular,2016-A
3,7153,83,1,S2,315,47,158,GRAVESEND NECK ROAD,11223,NO,Subsequent,2016-A
3,7153,85,1,B3,315,47,164,GRAVESEND NECK ROAD,11223,NO,Subsequent,2016-A
3,7159,182,1,B1,315,47,2245,EAST 8 STREET,11223,YES,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
3,7161,22,1,C0,313,47,2344,WEST 12 STREET,11223,YES,Subsequent,2016-A
3,7162,69,1,V0,313,47,2317,WEST 12 STREET,11223,NO,Regular,2016-A
3,7173,38,1,B2,315,47,124,STRYKER STREET,11223,NO,Regular,2016-A
3,7194,25,1,B1,315,47,2446,WEST 1 STREET,11223,YES,Regular,2016-A
3,7203,71,1,C0,315,48,2417,HUBBARD STREET,11235,YES,Subsequent,2016-A
3,7223,47,1,C0,313,48,841,AVENUE Z,11235,NO,Subsequent,2016-A
3,7279,1008,4,RP,313,48,501,SURF AVENUE,11224,NO,Regular,1998-2
3,7279,1194,4,RP,313,48,501,SURF AVENUE,11224,NO,Regular,1998-2
3,7279,1292,4,RP,313,48,501,SURF AVENUE,11224,NO,Regular,1998-2
3,7279,1361,4,RP,313,48,501,SURF AVENUE,11224,NO,Regular,1998-2
3,7279,1520,4,RP,313,48,501,SURF AVENUE,11224,NO,Regular,1998-2
3,7280,110,2,D7,313,48,271,SEA BREEZE AVENUE,11224,NO,Regular,2016-A
3,7291,118,1,A1,315,48,1976,EAST 13 STREET,11229,NO,Regular,2016-A
3,7292,34,1,B3,315,48,1966,EAST 14 STREET,11229,YES,Subsequent,2016-A
3,7326,16,1,B2,315,48,2050,EAST 22 STREET,11229,NO,Subsequent,2016-A
3,7330,27,1,B1,315,48,2050,EAST 26 STREET,11229,NO,Subsequent,2016-A
3,7345,51,1,B1,315,48,2167,HOMECREST AVENUE,11229,YES,Subsequent,2016-A
3,7355,66,1,B2,315,48,2143,EAST 22 STREET,11229,NO,Regular,2016-A
3,7364,64,2,C3,315,46,2125,HARING STREET,11229,YES,Regular,2016-A
3,7375,19,1,B3,315,48,2230,EAST 15 STREET,11229,NO,Regular,2016-A
3,7377,45,1,A2,315,48,1617,AVENUE W,11229,NO,Regular,2016-A
3,7385,54,1,B9,315,48,2275,EAST 27 STREET,11229,YES,Regular,2016-A
3,7404,33,1,B2,315,48,2788,OCEAN AVENUE,11229,NO,Regular,2016-A
3,7405,136,4,O5,315,48,2115,AVENUE X,11235,YES,Subsequent,2016-A
3,7411,36,2,C3,315,48,2468,EAST 11 STREET,11235,NO,Subsequent,1998-2
3,7420,16,1,B3,315,48,2428,EAST 19 STREET,11235,NO,Subsequent,1998-2
3,7422,413,1,B1,315,48,2422,EAST 24 STREET,11235,NO,Regular,2016-A
3,7427,36,1,B9,315,48,2474,BRAGG STREET,11235,NO,Subsequent,2016-A
3,7440,89,2,C2,315,48,2503,EAST 19 STREET,11235,NO,Regular,2016-A
3,7454,36,1,G0,315,48,2672,EAST 11 STREET,11235,NO,Subsequent,2016-A
3,7462,54,4,K2,315,48,1655,SHEEPSHEAD BAY ROAD,11235,NO,Regular,2016-A
3,7564,51,1,A9,317,45,938,EAST 37 STREET,11210,NO,Regular,2016-A
3,7575,76,4,M1,314,45,2256,NOSTRAND AVENUE,11210,NO,Subsequent,1998-2
3,7598,29,2,S9,318,45,1726,FLATBUSH AVENUE,11210,NO,Subsequent,2016-A
3,7608,66,1,B1,314,45,1052,EAST 27 STREET,11210,NO,Subsequent,2016-A
3,7611,69,2,S5,314,45,2436,NOSTRAND AVENUE,11210,YES,Regular,2016-A
3,7629,6,4,W2,314,45,1189,EAST 29 STREET,11210,NO,Subsequent,1998-2
3,7631,26,1,A5,318,45,1147,EAST 31 STREET,11210,NO,Subsequent,2016-A
3,7667,16,1,B2,318,45,1369,EAST 31 STREET,11210,NO,Regular,2016-A
3,7673,32,1,B1,318,45,1396,EAST 38 STREET,11234,YES,Regular,2016-A
3,7678,86,1,A1,314,48,3592,BEDFORD AVENUE,11210,NO,Subsequent,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
3,7694,84,1,B3,318,45,1479,EAST 32 STREET,11234,NO,Subsequent,2016-A
3,7704,2,4,K4,318,46,3121,QUENTIN ROAD,11234,NO,Subsequent,2016-A
3,7709,42,1,V0,318,46,3614,AVENUE P,11234,NO,Subsequent,2016-A
3,7729,226,1,A9,318,45,4604,GLENDALE COURT,11234,NO,Regular,2016-A
3,7738,61,1,B1,318,46,938,EAST 55 STREET,11234,NO,Regular,2016-A
3,7753,10,1,B3,318,45,4901,AVENUE I,11234,YES,Regular,2016-A
3,7753,64,4,G2,318,45,1668,UTICA AVENUE,11234,NO,Regular,2016-A
3,7753,66,4,G2,318,45,1672,UTICA AVENUE,11234,NO,Regular,2016-A
3,7766,15,1,B3,318,45,1109,EAST 40 STREET,11210,NO,Subsequent,2016-A
3,7766,70,1,B3,318,45,1832,ALBANY AVENUE,11210,NO,Regular,2016-A
3,7768,40,1,A1,318,45,4202,AVENUE I,11210,NO,Regular,2016-A
3,7772,63,1,B3,318,45,1768,SCHENECTADY AVENUE,11234,YES,Regular,2016-A
3,7772,70,1,A1,318,45,1788,SCHENECTADY AVENUE,11234,NO,Subsequent,2016-A
3,7797,60,4,G2,318,45,1844,UTICA AVENUE,11234,NO,Subsequent,2016-A
3,7810,15,4,G7,318,45,1882,FLATBUSH AVENUE,11210,NO,Subsequent,2016-A
3,7810,16,4,G7,318,45,1880,FLATBUSH AVENUE,11210,NO,Regular,2016-A
3,7810,17,4,G7,318,45,1870,FLATBUSH AVENUE,11210,NO,Subsequent,2016-A
3,7810,29,4,W9,318,45,1894,FLATBUSH AVENUE,11210,NO,Regular,2016-A
3,7810,40,4,N9,318,45,1261,EAST 38 STREET,11210,NO,Regular,1998-2
3,7816,28,1,C0,318,45,1244,RYDER STREET,11234,YES,Regular,2016-A
3,7823,66,1,V0,318,45,1954A,TROY AVENUE,11234,NO,Subsequent,2016-A
3,7834,20,1,B3,318,46,1357,EAST 54 STREET,11234,YES,Regular,2016-A
3,7839,25,1,C0,318,46,1147,EAST 59 STREET,11234,NO,Subsequent,2016-A
3,7842,59,1,B3,318,45,1592,EAST 45 STREET,11234,NO,Regular,2016-A
3,7895,42,1,A9,318,46,2179,UTICA AVENUE,11234,NO,Subsequent,2016-A
3,7902,38,4,O7,318,46,5702,AVENUE N,11234,NO,Regular,2016-A
3,7908,101,1,A5,317,45,232,DORSET STREET,11236,NO,Subsequent,2016-A
3,7932,75,4,K2,317,45,1370,RALPH AVENUE,11236,NO,Subsequent,2016-A
3,7932,83,4,E1,317,45,1360,RALPH AVENUE,11236,NO,Regular,2016-A
3,7932,183,4,Z9,318,45,5601,KINGSWAY PLACE,11234,NO,Subsequent,2016-A
3,7932,201,4,Z9,318,45,709,EAST 56 STREET,11234,NO,Subsequent,2016-A
3,7947,13,4,E9,317,45,937,EAST 51 STREET,11203,NO,Subsequent,2016-A
3,7949,204,4,E9,318,45,5379,PRESTON COURT,11234,NO,Subsequent,2016-A
3,7983,119,1,A5,318,46,659,EAST 78 STREET,11236,NO,Subsequent,2016-A
3,7986,1,4,M9,318,46,8125,GLENWOOD ROAD,11236,NO,Regular,1998-2
3,8004,35,1,B9,318,46,8308,GLENWOOD ROAD,11236,YES,Regular,2016-A
3,8005,20,1,B9,318,46,741,EAST 84 STREET,11236,YES,Subsequent,2016-A
3,8006,1108,1,R3,318,46,715,EAST 85 STREET,11236,NO,Regular,2016-A
3,8009,1,1,S2,318,46,8823,FLATLANDS AVENUE,11236,YES,Regular,2016-A
3,8010,33,4,K4,318,46,8902,GLENWOOD ROAD,11236,NO,Regular,2016-A
3,8024,8,1,B1,318,46,975,EAST 87 STREET,11236,YES,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
3,8026,44,1,S2,318,46,8922,FLATLANDS AVENUE,11236,NO,Subsequent,2016-A
3,8044,44,1,C0,318,46,37,PAERDEGAT 6 STREET,11236,NO,Regular,2016-A
3,8057,55,1,C0,318,46,11,PAERDEGAT 8 STREET,11236,YES,Regular,2016-A
3,8059,55,1,B1,318,46,11,PAERDEGAT 10 STREET,11236,YES,Regular,2016-A
3,8064,60,1,B1,318,46,1246,EAST 86 STREET,11236,YES,Regular,2016-A
3,8084,4,1,B9,318,46,8708,AVENUE N,11236,NO,Regular,2016-A
3,8114,38,4,W3,317,42,670,ROCKAWAY PARKWAY,11236,YES,Regular,2016-A
3,8115,37,4,G7,317,42,9720,AVENUE B,11236,NO,Regular,2016-A
3,8122,53,4,G9,317,42,770,ROCKAWAY PARKWAY,11236,NO,Subsequent,2016-A
3,8128,31,1,B9,318,42,855,EAST 95 STREET,11236,YES,Regular,2016-A
3,8131,54,4,E9,318,42,452,EAST 99 STREET,11236,NO,Subsequent,2016-A
3,8141,25,1,B2,318,46,1027,REMSEN AVENUE,11236,NO,Subsequent,2016-A
3,8145,40,1,B1,318,46,934,EAST 96 STREET,11236,NO,Subsequent,2016-A
3,8148,16,1,B2,318,42,925,EAST 98 STREET,11236,YES,Regular,2016-A
3,8164,21,1,B2,318,46,1049,EAST 95 STREET,11236,YES,Regular,2016-A
3,8171,156,1,B1,318,42,642,EAST 103 STREET,11236,YES,Regular,2016-A
3,8179,63,1,B2,318,46,28,DURLAND PLACE,11236,YES,Regular,2016-A
3,8179,86,4,P2,318,46,1130,EAST 92 STREET,11236,NO,Regular,2016-A
3,8183,36,4,I9,318,46,9504,GLENWOOD ROAD,11236,NO,Subsequent,2016-A
3,8206,31,1,A1,318,46,1139,EAST 98 STREET,11236,NO,Regular,2016-A
3,8212,40,1,S2,318,46,10404,FLATLANDS AVENUE,11236,NO,Subsequent,2016-A
3,8226,27,1,B1,318,46,1033,EAST 99 STREET,11236,YES,Regular,2016-A
3,8240,138,1,C0,318,46,9418,AVENUE K,11236,YES,Regular,2016-A
3,8241,10,4,K4,318,46,9501,AVENUE L,11236,NO,Regular,2016-A
3,8252,7,1,B1,318,46,1135,EAST 105 STREET,11236,NO,Subsequent,2016-A
3,8258,32,4,K2,318,46,9304,AVENUE L,11236,NO,Subsequent,2016-A
3,8261,56,1,B1,318,46,1804,ROCKAWAY PARKWAY,11236,YES,Regular,2016-A
3,8263,21,1,B2,318,46,1425,EAST 98 STREET,11236,YES,Regular,2016-A
3,8263,33,1,B2,318,46,1391,EAST 98 STREET,11236,YES,Subsequent,2016-A
3,8273,1018,4,RG,318,46,10801,SEAVIEW AVENUE,11236,NO,Subsequent,2016-A
3,8273,1022,4,RG,318,46,10807,SEAVIEW AVENUE,11236,NO,Subsequent,2016-A
3,8273,1032,4,RG,318,46,1459,EAST 108 STREET,11236,NO,Subsequent,2016-A
3,8273,1048,4,RG,318,46,1431,EAST 108 STREET,11236,NO,Subsequent,2016-A
3,8273,1049,4,RG,318,46,1431,EAST 108 STREET,11236,NO,Subsequent,2016-A
3,8273,1055,4,RG,318,46,1459,EAST 108 STREET,11236,NO,Subsequent,2016-A
3,8273,1082,4,RG,318,46,10816,FLATLANDS 9 STREET,11236,NO,Regular,2016-A
3,8273,1086,4,RG,318,46,10802,FLATLANDS 9 STREET,11236,NO,Regular,2016-A
3,8273,1095,4,RG,318,46,10816,FLATLANDS 9 STREET,11236,NO,Subsequent,2016-A
3,8273,1096,4,RG,318,46,10820,FLATLANDS 9 STREET,11236,NO,Subsequent,2016-A
3,8273,1110,4,RP,318,46,1441,EAST 108 STREET,11236,NO,Regular,1998-2
3,8273,1127,4,RP,318,46,10833,SEAVIEW AVENUE,11236,NO,Subsequent,1998-2
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
3,8281,1001,4,RG,318,46,1528,EAST 98 STREET,11236,NO,Regular,2016-A
3,8284,2,1,V0,318,46,10021,AVENUE N,11236,NO,Subsequent,2016-A
3,8300,43,4,K4,318,46,1931,ROCKAWAY PARKWAY,11236,NO,Subsequent,2016-A
3,8342,1024,4,RG,318,46,1073,EAST 72 STREET,11234,NO,Subsequent,2016-A
3,8342,1029,4,RG,318,46,1094,EAST 73 STREET,11234,NO,Subsequent,2016-A
3,8362,48,1,C0,318,46,7224,AVENUE M,11234,YES,Subsequent,2016-A
3,8374,181,1,V0,318,46,1477,ROYCE STREET,11234,NO,Subsequent,1998-2
3,8385,18,1,A1,318,46,1465,EAST 63 STREET,11234,NO,Regular,2016-A
3,8392,6,1,B1,318,46,1467,EAST 70 STREET,11234,NO,Regular,2016-A
3,8415,6,4,K5,318,46,7409,AVENUE U,11234,NO,Regular,2016-A
3,8470,1096,4,F9,318,46,2150,MILL AVENUE,11234,YES,Subsequent,2016-A
3,8491,47,1,B3,318,46,1776,EAST 52 STREET,11234,NO,Regular,2016-A
3,8511,6,4,K4,318,46,2345,FLATBUSH AVENUE,11234,NO,Subsequent,2016-A
3,8519,41,1,A1,318,46,3308,AVENUE S,11234,NO,Subsequent,2016-A
3,8527,17,4,Z9,318,46,2059,COLEMAN STREET,11234,NO,Regular,2016-A
3,8556,55,2,S5,318,46,2232,KIMBALL STREET,11234,NO,Subsequent,2016-A
3,8625,39,1,A3,318,46,1,BARLOW DRIVE NORTH,11234,NO,Regular,2016-A
3,8661,1026,4,RS,313,48,384,NEPTUNE AVENUE,11235,NO,Regular,1998-2
3,8665,537,1,C0,313,48,2917,BRIGHTON 5 STREET,11235,YES,Regular,2016-A
3,8669,28,4,O2,313,48,3072,BRIGHTON 1 STREET,11235,NO,Subsequent,2016-A
3,8671,934,4,K2,313,48,249,BRIGHTON BEACH AVE,11235,NO,Subsequent,2016-A
3,8671,936,4,K2,313,48,247,BRIGHTON BEACH AVE,11235,NO,Subsequent,2016-A
3,8671,970,4,E1,313,,88,BRIGHTON 1 TERRACE,11235,NO,Subsequent,2016-A
3,8671,972,4,E1,313,48,89,BRIGHTON 1 LANE,11235,NO,Subsequent,2016-A
3,8671,974,4,E1,313,,3064,BRIGHTON 1 TERRACE,11235,NO,Subsequent,2016-A
3,8673,25,1,B2,313,48,3021,BRIGHTON 3 STREET,11235,NO,Regular,2016-A
3,8686,57,4,K4,313,48,310,BRIGHTON BEACH AVE,11235,NO,Regular,2016-A
3,8690,1001,4,RK,313,48,3145,BRIGHTON 4 STREET,11235,NO,Subsequent,2016-A
3,8772,27,4,K1,315,48,2748,EAST 19 STREET,11235,NO,Subsequent,2016-A
3,8800,41,1,A2,315,48,2782,BATCHELDER STREET,11235,NO,Regular,2016-A
3,8804,1301,4,RK,315,48,3149,EMMONS AVENUE,11235,NO,Regular,2016-A
3,8810,72,1,A2,315,48,1140,BANNER AVENUE,11235,NO,Regular,2016-A
3,8812,1032,2,R4,313,48,2801,EAST 11 STREET,11235,NO,Regular,2016-A
3,8818,26,1,A5,315,46,2248,STUART STREET,11229,NO,Subsequent,2016-A
3,8839,20,4,Q9,315,48,2755,KNAPP STREET,11235,NO,Subsequent,1998-2
3,8840,90,4,Q9,315,48,2734,PLUMB 2 STREET,11235,NO,Subsequent,1998-2
3,8876,2832,1,V0,315,46,4,BARTLETT PLACE,11229,NO,Regular,2016-A
3,8907,744,1,Z0,315,46,58,EATON COURT,11229,NO,Regular,2016-A
3,8914,22,1,A1,315,46,113,ABBEY COURT,11229,NO,Regular,2016-A
3,8925,352,1,A1,315,46,4,DICTUM COURT,11229,NO,Subsequent,2016-A
3,8925,418,1,V0,315,46,15,EBONY COURT,11229,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
3,8946,60,4,V1,315,46,78,EBONY COURT,11229,NO,Subsequent,2016-A
3,8955,306,1,G0,315,46,99,EBONY COURT,11229,NO,Subsequent,2016-A
4,26,8,4,E9,402,26,45-28,VERNON BOULEVARD,11101,NO,Regular,2016-A
4,142,150,4,V1,401,26,45-02,37 AVENUE,11101,NO,Subsequent,1998-2
4,181,16,1,V0,402,26,50-69,41 STREET,11104,NO,Regular,1998-2
4,200,38,4,M9,402,26,39-18,47 AVENUE,11104,NO,Regular,2016-A
4,231,19,1,B3,402,26,48-29,38 STREET,11101,NO,Subsequent,2016-A
4,236,53,1,B3,402,26,48-12,37 STREET,11101,YES,Regular,2016-A
4,320,35,1,B9,401,26,33-60,10 STREET,11106,YES,Subsequent,2016-A
4,341,39,1,B1,401,26,35-36,30 STREET,11106,YES,Regular,2016-A
4,360,7,4,O5,401,26,37-31,10 STREET,11101,NO,Regular,1998-2
4,366,26,4,F4,401,26,37-04,24 STREET,11101,NO,Subsequent,1998-2
4,374,12,4,V1,401,26,37-21,32 STREET,11101,YES,Regular,2016-A
4,409,38,4,F4,401,26,40-30,23 STREET,11101,YES,Regular,2016-A
4,472,625,4,K1,401,26,12-09,40 AVENUE,11101,YES,Subsequent,2016-A
4,474,7,4,F9,401,26,38-61,10 STREET,11101,NO,Subsequent,2016-A
4,475,19,4,F9,401,26,38-37,9 STREET,11101,NO,Regular,2016-A
4,506,41,4,K1,401,22,9-20,MAIN AVENUE,11102,NO,Regular,2016-A
4,513,4,4,E9,401,22,8-48,ASTORIA BOULEVARD,11102,NO,Subsequent,2016-A
4,518,42,4,Z9,401,22,31-28,14 STREET,11106,NO,Regular,2016-A
4,518,43,4,O8,401,22,31-30,14 STREET,11106,NO,Subsequent,2016-A
4,539,23,2,S4,401,22,18-04,ASTORIA BOULEVARD,11102,NO,Regular,2016-A
4,547,23,1,B1,401,22,21-14,29 AVENUE,11102,YES,Regular,2016-A
4,551,11,1,B2,401,22,21-09,31 AVENUE,11106,YES,Regular,2016-A
4,571,1005,4,RG,401,22,23-22,30 ROAD,11102,NO,Regular,2016-A
4,571,1013,4,RG,401,22,23-22,30 ROAD,11102,NO,Regular,2016-A
4,576,1013,4,RK,,,30-06,28 STREET,11105,NO,Regular,2016-A
4,576,1014,4,RK,,,30-06,28 STREET,11105,NO,Regular,2016-A
4,587,68,4,O5,401,22,32-78,31 STREET,11106,NO,Subsequent,2016-A
4,599,23,4,P2,401,26,36-19,30 STREET,11106,NO,Subsequent,2016-A
4,607,15,2,C2,401,26,34-33,30 STREET,11106,NO,Subsequent,2016-A
4,646,57,1,C0,401,22,32-46,36 STREET,11106,YES,Regular,2016-A
4,682,29,1,B2,401,22,30-80,42 STREET,11103,YES,Subsequent,2016-A
4,684,78,1,B2,401,22,25-88,41 STREET,11103,YES,Subsequent,2016-A
4,703,26,2,S4,401,26,43-04,34 AVENUE,11101,NO,Subsequent,2016-A
4,734,11,2,C2,401,26,32-69,48 STREET,11103,NO,Subsequent,2016-A
4,783,38,2,C2,401,22,42-07,23 AVENUE,11105,YES,Regular,2016-A
4,802,21,4,E1,401,22,18-55,41 STREET,11105,NO,Subsequent,2016-A
4,812,65,4,E1,401,22,19-34,38 STREET,11105,NO,Subsequent,2016-A
4,835,100,1,B1,401,22,23-49,32 STREET,11105,YES,Regular,2016-A
4,843,23,1,C0,401,22,23-39,28 STREET,11105,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
4,851,36,1,B1,401,22,24-02,28 STREET,11102,YES,Subsequent,2016-A
4,857,48,1,B1,401,22,21-36,28 STREET,11105,YES,Subsequent,2016-A
4,872,78,2,S5,401,22,25-56,CRESCENT STREET,11102,NO,Regular,2016-A
4,892,63,1,B1,401,22,19-32,21 DRIVE,11105,YES,Subsequent,2016-A
4,901,5,1,B9,401,22,14-29,27 AVENUE,11102,YES,Subsequent,2016-A
4,905,1048,2,R4,401,22,25-40,SHORE BOULEVARD,11102,NO,Regular,2016-A
4,905,1233,2,R4,401,22,25-40,SHORE BOULEVARD,11102,NO,Regular,2016-A
4,905,1366,2,R4,401,22,25-40,SHORE BOULEVARD,11102,NO,Regular,2016-A
4,915,38,4,G2,401,22,1-09,27 AVENUE,11102,NO,Subsequent,2016-A
4,949,68,2,C2,401,22,19-47,80 STREET,11370,NO,Subsequent,2016-A
4,1032,66,1,B1,403,22,79-17,24 AVENUE,11370,NO,Subsequent,2016-A
4,1053,3,1,A5,403,22,76-06,25 AVENUE,11370,NO,Subsequent,2016-A
4,1072,41,1,B1,403,21,95-03,23 AVENUE,11369,NO,Subsequent,2016-A
4,1087,1,4,K5,403,21,23-04,94 STREET,11369,NO,Regular,2016-A
4,1088,27,1,A2,403,21,23-48,95 STREET,11369,NO,Regular,2016-A
4,1097,7,1,B3,403,22,24-12,86 STREET,11369,YES,Regular,2016-A
4,1122,53,1,C0,403,22,30-41,73 STREET,11370,YES,Subsequent,2016-A
4,1129,15,1,B1,403,22,30-20,81 STREET,11370,NO,Regular,2016-A
4,1169,26,1,B1,403,25,32-38,74 STREET,11370,YES,Subsequent,2016-A
4,1188,61,1,B2,402,26,60-02,34 AVENUE,11377,NO,Regular,2016-A
4,1201,4,1,B1,402,26,62-13,37 AVENUE,11377,NO,Regular,2016-A
4,1203,51,1,B1,402,26,35-23,63 STREET,11377,YES,Subsequent,2016-A
4,1210,10,1,B2,402,26,55-18,37 AVENUE,11377,YES,Regular,2016-A
4,1213,64,1,C0,402,26,37-18,59 STREET,11377,NO,Subsequent,2016-A
4,1243,39,2,C2,403,25,70-01,34 AVENUE,11372,NO,Subsequent,2016-A
4,1244,1,4,G4,403,25,71-08,NORTHERN BOULEVARD,11372,NO,Subsequent,2016-A
4,1245,23,1,B1,403,25,33-36,73 STREET,11372,YES,Subsequent,2016-A
4,1261,46,1,A5,403,25,34-51,74 STREET,11372,NO,Subsequent,2016-A
4,1270,1023,2,R4,403,25,35-20,LEVERICH STREET,11372,NO,Regular,2016-A
4,1296,75,2,D7,402,26,64-01,WOODSIDE AVENUE,11377,NO,Regular,2016-A
4,1310,1222,4,RG,402,26,41-58,71 STREET,11377,NO,Subsequent,2016-A
4,1332,41,4,M9,402,26,41-37,58 STREET,11377,NO,Subsequent,2016-A
4,1336,1069,2,R2,402,26,61-20,WOODSIDE AVENUE,11377,NO,Regular,2016-A
4,1346,13,4,G2,402,26,68-02,WOODSIDE AVENUE,11377,YES,Regular,2016-A
4,1362,6,4,G4,403,22,88-20,25 AVENUE,11369,NO,Subsequent,2016-A
4,1374,1,2,S9,403,21,94-02,ASTORIA BOULEVARD,11369,NO,Subsequent,2016-A
4,1374,2,1,S2,403,21,94-04,ASTORIA BOULEVARD,11369,YES,Subsequent,2016-A
4,1409,21,1,B1,403,21,31-34,98 STREET,11369,NO,Subsequent,2016-A
4,1409,53,1,B1,403,21,31-31,97 STREET,11369,NO,Subsequent,2016-A
4,1414,48,1,A5,403,25,32-55,84 STREET,11370,NO,Subsequent,2016-A
4,1437,42,1,B1,403,25,33-45,89 STREET,11372,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
4,1467,1002,4,RK,403,25,93-05,37 AVENUE,11372,NO,Subsequent,2016-A
4,1476,15,1,A5,403,21,37-20,89 STREET,11372,NO,Regular,2016-A
4,1478,139,4,K2,403,21,90-15,ROOSEVELT AVENUE,11372,YES,Regular,2016-A
4,1479,56,4,O8,403,21,37-41,91 STREET,11372,NO,Regular,2016-A
4,1480,1,2,C1,403,21,92-02,37 AVENUE,11372,YES,Regular,2016-A
4,1480,36,4,K2,403,21,92-19,ROOSEVELT AVENUE,11372,NO,Subsequent,2016-A
4,1480,38,4,O2,403,21,92-15,ROOSEVELT AVENUE,11372,NO,Subsequent,2016-A
4,1485,35,4,K2,404,25,74-22,BROADWAY,11373,NO,Regular,2016-A
4,1488,54,1,C0,404,25,40-17,77 STREET,11373,NO,Regular,2016-A
4,1505,1003,2,R4,404,25,40-35,ITHACA STREET,11373,NO,Subsequent,2016-A
4,1509,1028,2,R4,404,25,82-01,BRITTON AVENUE,11373,NO,Subsequent,2016-A
